day,hour,branch,n,load_mae_base,load_mae_adaptive,pv_mae_base,pv_mae_adaptive,energy_buffer_kwh,actual_peak_error_kwh,energy_covered,interval_covered,calibration_paths
190,0,published-adjustable,36,106.7219481150794,38.70218968739188,22.651749537037038,16.700671948580677,2193.6754239855163,1103.486290323237,1,33,27
190,6,published-adjustable,36,166.37633872354502,34.04301243787407,137.54368749999992,108.85316435344683,3889.3762571223447,4295.523200547441,0,31,27
190,12,published-adjustable,36,203.3288985945767,35.8578008881508,117.48983657407413,81.60213296987116,478.48485247106106,168.00934955900084,1,35,27
190,18,published-adjustable,36,139.0828417989418,34.0932703554456,17.06900138888889,10.706221292744367,1099.9175110051858,387.7245896058939,1,33,27
191,0,historical-frozen,144,168.74161986193778,33.73252413771923,27.14105120701057,44.48351314484128,9254.971682817943,8015.0062617584235,1,133,27
191,0,published-frozen,144,168.74161986193778,33.73252413771923,69.90674201388887,59.06356666064015,14495.853070382555,6628.102416068342,1,140,27
191,0,published-adjustable,36,52.068683498677196,42.51294339692183,17.570150925925923,13.213028977440183,2193.6754239855163,1935.5814033588667,1,32,27
191,6,published-adjustable,36,258.13861167328037,23.14619994274362,118.74225601851848,118.06065718821664,3889.3762571223447,4718.810446521638,0,31,27
191,12,published-adjustable,36,267.68415897817454,33.72013953739135,110.56601990740744,82.25250166947617,478.48485247106106,1021.5454705928801,0,36,27
191,18,published-adjustable,36,97.075025297619,42.509419251121685,16.26167175925926,9.872949241571266,1099.9175110051858,1069.9493736589639,1,33,27
192,0,historical-frozen,144,168.22096693535048,35.55462664191745,28.37063398230822,19.02330228174604,9254.971682817943,5532.634690096327,1,136,27
192,0,published-frozen,144,168.22096693535048,35.55462664191745,87.3377872685185,65.27541920211291,14495.853070382555,9336.591182490969,1,139,27
192,0,published-adjustable,36,54.72836673280416,38.07299593882343,19.254648611111108,14.069074423794417,2193.6754239855163,1704.2075779677593,1,34,27
192,6,published-adjustable,36,251.15377390873013,44.16191746801227,97.59562268518518,85.50454646626561,4295.523200547442,4521.445985629839,0,31,27
192,12,published-adjustable,36,267.55302329695763,29.343076281836463,153.99569120370376,93.79375164336274,478.48485247106106,42.52959358216481,1,36,27
192,18,published-adjustable,36,99.44870380291002,47.12359475082942,15.66915138888889,9.258781121993277,1099.9175110051858,1363.133290638101,0,32,27
193,0,historical-frozen,144,139.10433690476194,30.013677827510303,69.64669916087965,40.26508566468255,9254.971682817943,590.2702977701738,1,144,27
193,0,published-frozen,144,139.10433690476194,30.013677827510303,108.50883599537038,85.91073926003017,14495.853070382555,3296.5836893474243,1,144,27
193,0,published-adjustable,36,88.63997227182546,26.049362020089113,19.789750462962964,14.294211543445499,2193.6754239855163,998.428739978885,1,36,27
193,6,published-adjustable,36,157.02424690806885,27.206350270450763,120.16050925925921,91.94261399468213,4718.810446521637,3993.6899241306983,1,33,27
193,12,published-adjustable,36,183.08106441798952,39.7343731853026,124.90066342592601,103.57431550067301,549.222287669761,0.0,1,33,27
193,18,published-adjustable,36,127.67206402116406,35.15716518766044,15.849828240740742,9.685986367735602,1099.9175110051858,694.217878709857,1,33,27
194,0,historical-frozen,144,144.01529885085984,37.27642442785563,57.22905541914684,23.81041365740741,9254.971682817943,1358.7425390039612,1,143,27
194,0,published-frozen,144,144.01529885085984,37.27642442785563,64.51823854166668,52.529222176801746,14495.853070382555,3481.0363158051405,1,142,27
194,0,published-adjustable,36,95.79065324074078,28.11462192602453,22.99884675925925,16.891639388331782,2193.6754239855163,1401.9326095008428,1,35,27
194,6,published-adjustable,36,160.39405691137574,38.51179317378027,133.09009814814806,104.02317808340938,4718.810446521637,4454.6431668774985,1,33,27
194,12,published-adjustable,36,192.18999378306884,41.93324018651653,143.96527685185188,91.604025443662,549.222287669761,0.0,1,35,27
194,18,published-adjustable,36,127.68649146825399,25.437504928247147,14.991050925925926,8.923344863874632,1363.1332906381006,351.54738623009735,1,36,27
195,0,historical-frozen,144,130.629102046131,31.186374102509628,46.93079122023812,39.78042208994709,9254.971682817943,551.1037390988338,1,141,27
195,0,published-frozen,144,130.629102046131,31.186374102509628,71.10534733796297,57.05708135647248,14495.853070382555,2795.9157995342657,1,140,27
195,0,published-adjustable,36,88.68461187169316,36.722425330898254,20.430357870370372,15.38575095755486,2193.6754239855163,737.2812854835549,1,34,27
195,6,published-adjustable,36,150.42546995701062,30.715892968174508,145.67485879629632,108.24326239008639,4718.810446521637,3399.269837230061,1,31,27
195,12,published-adjustable,36,174.94657969576727,28.50314864839919,87.59330555555556,80.37156010824657,549.222287669761,1521.4969428675572,0,33,27
195,18,published-adjustable,36,108.45974666005297,30.824756382053895,15.450520833333334,9.58789183578552,1363.1332906381006,73.58247481104456,1,36,27
196,0,historical-frozen,144,133.01618157655426,31.869658873900505,44.00416558366405,24.425812814153435,9254.971682817943,666.9276215292747,1,140,27
196,0,published-frozen,144,133.01618157655426,31.869658873900505,77.90583518518517,57.05269651776824,14495.853070382555,4220.064574869057,1,142,27
196,0,published-adjustable,36,84.01127541335988,30.81050663469297,17.635799537037038,13.586687384854722,2193.6754239855163,839.325334781083,1,36,27
196,6,published-adjustable,36,150.10673080357145,28.372493679272488,135.0551504629629,101.65786224450409,4718.810446521637,3961.980284442931,1,34,27
196,12,published-adjustable,36,189.17361559193125,35.7789581275421,127.62382175925934,76.65049829142094,549.222287669761,270.6932525496038,1,34,27
196,18,published-adjustable,36,108.77310449735454,33.96555238297675,15.868664351851853,10.169324773904146,1363.1332906381006,0.0,1,36,27
197,0,historical-frozen,144,125.29113471808867,29.89084410640026,35.63125827959657,20.980601835317458,9254.971682817943,1112.3235906241216,1,135,27
197,0,published-frozen,144,125.29113471808867,29.89084410640026,56.01131377314813,41.505186045203395,14495.853070382555,3939.499949209475,1,139,27
197,0,published-adjustable,36,81.93150221560852,34.27454552685975,22.406673148148144,16.788732461653016,2193.6754239855163,959.7583573883281,1,33,27
197,6,published-adjustable,36,142.2115046130953,26.96008817305149,141.7273078703704,116.27012122053833,4718.810446521637,4470.173294971488,1,27,27
197,12,published-adjustable,36,168.0172766534392,32.80142137032047,119.4197625,59.856598547975196,1021.5454705928798,0.0,1,35,27
197,18,published-adjustable,36,109.00425539021165,34.01006555268892,14.341910648148147,8.828122504177024,1363.1332906381006,356.3247816837513,1,32,27
198,0,historical-frozen,144,197.56538711970896,25.054842204073378,21.001727736441794,34.705378951719574,9254.971682817943,5586.079443076896,1,144,27
198,0,published-frozen,144,197.56538711970896,25.054842204073378,103.74977453703706,79.93949668032086,14495.853070382555,5151.371166519076,1,144,27
198,0,published-adjustable,36,88.62373110119046,17.92111869954765,20.625339814814808,15.334950325288892,2193.6754239855163,654.7537278197467,1,36,27
198,6,published-adjustable,36,277.0239990079365,33.96864052495002,99.28003657407407,94.27540621405205,4718.810446521637,4001.151908183879,1,36,27
198,12,published-adjustable,36,295.15969391534384,25.248758949458782,96.48438518518518,69.1562445845328,1021.5454705928798,1057.3307275972572,0,35,27
198,18,published-adjustable,36,129.4541244543651,29.83649941766349,14.31204398148148,8.938426155646546,1363.1332906381006,76.19421273071578,1,36,27
199,0,historical-frozen,144,196.64727015128966,26.928436436930596,34.446891699735474,20.576674289021152,9254.971682817943,523.4345923592471,1,144,27
199,0,published-frozen,144,196.64727015128966,26.928436436930596,123.3697855324074,94.12768943010649,14495.853070382555,4279.581711641333,1,144,27
199,0,published-adjustable,36,83.3389798280423,29.306444316962914,23.371237037037034,17.40286051359852,2193.6754239855163,815.5747398952483,1,36,27
199,6,published-adjustable,36,279.231442691799,30.518788411228805,188.1162199074073,151.4062630733934,4718.810446521637,5226.836123005318,0,36,27
199,12,published-adjustable,36,294.6850471395502,30.74092286130599,141.69632546296296,89.3732402671973,1021.5454705928798,30.734558016559845,1,36,27
199,18,published-adjustable,36,129.3336109457672,24.481012369451047,13.300339351851854,8.04424074592653,1363.1332906381006,303.58411484428245,1,36,27
200,0,historical-frozen,144,109.57550331101194,29.41463070198347,29.758028972387574,18.88565565476191,9254.971682817943,2057.576136674534,1,141,27
200,0,published-frozen,144,109.57550331101194,29.41463070198347,85.8973568287037,65.53485437808393,14495.853070382555,3871.2704501445905,1,140,27
200,0,published-adjustable,36,62.281453802910086,28.256292468874832,17.55094583333333,12.999690234133112,2193.6754239855163,945.9924648209899,1,36,27
200,6,published-adjustable,36,133.9532553240741,23.707705178356445,133.7433810185185,106.22087503225447,4718.810446521637,3080.116505171137,1,32,27
200,12,published-adjustable,36,154.87758358134928,38.651505870596615,126.80258611111114,85.64940274106903,1057.3307275972568,320.28630595159416,1,36,27
200,18,published-adjustable,36,87.18972053571433,28.054941026102412,14.844580092592594,9.849121328832044,1363.1332906381006,0.0,1,36,27
201,0,historical-frozen,144,103.63422561177252,29.153894006095495,25.784025293485456,26.085402447089944,9254.971682817943,2320.6134056240944,1,140,27
201,0,published-frozen,144,103.63422561177252,29.153894006095495,72.73490150462963,53.53971152116412,14495.853070382555,3668.911578189465,1,141,27
201,0,published-adjustable,36,63.28927470238101,31.123724745111947,21.120772685185187,15.705654780205736,2193.6754239855163,893.7043419798964,1,34,27
201,6,published-adjustable,36,134.59754315476192,34.24503461705372,129.68376342592586,103.94710045027516,4979.593222948506,3641.0129609006135,1,34,27
201,12,published-adjustable,36,134.8967023478837,28.363736863939778,120.62156064814819,75.57778801248229,1057.3307275972568,704.2711689222838,1,36,27
201,18,published-adjustable,36,81.75338224206354,30.062583032262832,13.32345648148148,8.532594048555008,1363.1332906381006,464.92333661554244,1,36,27
202,0,historical-frozen,144,108.51835484871035,25.93594510327696,30.006639686673275,29.805974388227508,9254.971682817943,1240.66944461934,1,141,27
202,0,published-frozen,144,108.51835484871035,25.93594510327696,77.05979953703704,55.92840631431338,14495.853070382555,4791.648574272783,1,141,27
202,0,published-adjustable,36,68.01232096560852,28.95941286705276,20.011074999999998,15.056056106852825,2193.6754239855163,907.1025179485775,1,36,27
202,6,published-adjustable,36,131.12217237103172,18.630858368079846,133.31253425925922,103.50310250623112,4979.593222948506,2238.7218031653165,1,36,27
202,12,published-adjustable,36,150.0787112433863,34.08172745458555,124.02527268518526,80.03027710414364,1057.3307275972568,0.0,1,36,27
202,18,published-adjustable,36,84.86021481481485,24.744765245202828,14.081852314814816,9.373574924615069,1363.1332906381006,0.0,1,36,27
203,0,historical-frozen,144,104.64214160466275,27.81056739866879,26.932798524305554,26.365409722222207,9254.971682817943,411.95419556441476,1,142,27
203,0,published-frozen,144,104.64214160466275,27.81056739866879,89.28085833333336,68.35731688795944,14495.853070382555,1540.2754684516328,1,144,27
203,0,published-adjustable,36,53.929247404100565,26.500830705243963,17.300076851851852,12.909557024962538,2193.6754239855163,149.7871955328477,1,36,27
203,6,published-adjustable,36,135.47989143518524,29.33228340529914,160.71681249999995,129.5008479951509,4979.593222948506,5183.509176030049,0,26,27
203,12,published-adjustable,36,148.14779957010592,37.56485096092819,127.42696712962967,77.23863599130397,1057.3307275972568,63.51241028604113,1,36,27
203,18,published-adjustable,36,81.01162800925928,34.34059022759406,13.571756481481483,9.018755836823136,1363.1332906381006,606.0906631264467,1,34,27
204,0,historical-frozen,144,99.64515922619051,25.880456620337966,34.269482006448406,33.650698098544964,9254.971682817943,678.7813798339953,1,138,27
204,0,published-frozen,144,99.64515922619051,25.880456620337966,86.78615821759261,59.33941332831179,14495.853070382555,2115.6999776692082,1,144,27
204,0,published-adjustable,36,61.489305489418,17.823221102466068,19.482600000000005,14.196463227217297,2193.6754239855163,762.1748866555232,1,36,27
204,6,published-adjustable,36,127.18138133267202,23.78735912774669,116.14315694444437,79.8134427718163,4979.593222948506,2925.3196870496367,1,36,27
204,12,published-adjustable,36,141.8949039847884,30.66089773852984,133.64440601851854,72.52748795970155,1057.3307275972568,195.309422515523,1,34,27
204,18,published-adjustable,36,68.01504609788363,31.22236133650597,13.039947685185185,8.348683080093808,1363.1332906381006,0.0,1,36,27
205,0,historical-frozen,144,228.73859461392192,25.00733185180605,20.47458620205027,17.976197767857148,9254.971682817943,608.7951547337806,1,141,27
205,0,published-frozen,144,228.73859461392192,25.00733185180605,84.50570613425924,63.03092593089528,14495.853070382555,5617.522940542422,1,141,27
205,0,published-adjustable,36,111.09218672288353,25.252756261128454,22.422080555555553,16.292993085017756,2193.6754239855163,986.702523352024,1,35,27
205,6,published-adjustable,36,308.2215439318782,33.731093368486896,136.57051666666658,109.63275525238411,5183.50917603005,2843.164851803218,1,36,27
205,12,published-adjustable,36,335.1443335482804,19.959348295303034,116.79768842592597,78.16963642491255,1057.3307275972568,94.03735565787497,1,36,27
205,18,published-adjustable,36,160.49631425264548,24.438910736018663,12.115922222222222,7.513212326654253,1363.1332906381006,80.19154721796451,1,34,27
206,0,historical-frozen,144,226.97341340112428,27.899392010442885,23.269236809689144,23.79325365410053,9254.971682817943,1817.6254251444407,1,142,27
206,0,published-frozen,144,226.97341340112428,27.899392010442885,74.23252824074075,56.12257969486499,14495.853070382555,3075.9723740865147,1,142,27
206,0,published-adjustable,36,111.62163239087297,29.99822703236162,17.67086574074074,13.318657074761099,2193.6754239855163,784.9653652922893,1,35,27
206,6,published-adjustable,36,309.951627199074,29.74675899704073,128.09292962962965,109.33591019188732,5183.50917603005,3152.9357570562674,1,34,27
206,12,published-adjustable,36,321.5871190806877,24.715435341793846,121.44477731481486,78.49143163164038,1057.3307275972568,361.22056218633213,1,36,27
206,18,published-adjustable,36,164.73327493386242,26.45134687148931,12.301635648148148,7.836401828385547,1363.1332906381006,0.0,1,36,27
207,0,historical-frozen,144,82.90926037533075,26.592817106634385,23.082783994709004,24.1930332175926,9254.971682817943,2601.9245840570047,1,131,27
207,0,published-frozen,144,82.90926037533075,26.592817106634385,47.480079745370375,39.85309315570661,14495.853070382555,3344.316820858119,1,139,27
207,0,published-adjustable,36,48.940601967592634,29.034914503627572,16.095854166666662,12.121032965354484,2193.6754239855163,1111.3301230474253,1,34,27
207,6,published-adjustable,36,106.25933974867732,28.45895176174708,128.14913287037038,108.66594783483957,5183.50917603005,3402.1213680407773,1,35,27
207,12,published-adjustable,36,121.51119221230167,27.115006766275865,114.93400972222224,67.03909737001203,1057.3307275972568,0.0,1,35,27
207,18,published-adjustable,36,54.9259075727514,23.19168703932472,12.817863888888887,8.425688777335626,1363.1332906381006,0.0,1,36,27
208,0,historical-frozen,144,82.51494233630959,27.143370449689268,36.75573430059521,35.341991964285704,9254.971682817943,5128.055563642338,1,139,27
208,0,published-frozen,144,82.51494233630959,27.143370449689268,71.84969884259259,56.45301917176108,14495.853070382555,5632.614333233441,1,141,27
208,0,published-adjustable,36,38.931115145502694,22.583603953426106,19.211439814814813,14.063997788300512,2193.6754239855163,642.3415109904192,1,36,27
208,6,published-adjustable,36,114.32151542658734,27.72858952067461,128.7462138888889,111.28246338468264,5183.50917603005,3962.2836262364053,1,34,27
208,12,published-adjustable,36,119.17105706018528,28.26762886068789,108.73004722222228,73.64800856814539,1057.3307275972568,981.0721930878753,1,36,27
208,18,published-adjustable,36,57.63608171296299,32.979626708051114,11.138358333333333,7.020360835880944,1363.1332906381006,0.0,1,36,27
209,0,historical-frozen,144,79.81324388640877,30.213362585747674,29.827747743055536,28.328611557539688,9254.971682817943,1538.9028933091658,1,140,27
209,0,published-frozen,144,79.81324388640877,30.213362585747674,86.31853032407406,70.1911411246713,14495.853070382555,5371.206604595585,1,142,27
209,0,published-adjustable,36,40.0497526289683,35.84435504031756,23.109645833333328,16.68112935290311,2193.6754239855163,0.0,1,36,27
209,6,published-adjustable,36,106.89749684193127,18.703783794835132,97.04237361111109,71.62264832204757,5183.50917603005,1885.8765874832536,1,36,27
209,12,published-adjustable,36,119.90689740410059,36.457274599673525,135.79935648148154,88.43815764876685,1057.3307275972568,433.4498346942912,1,36,27
209,18,published-adjustable,36,52.398828670634934,25.042924779278945,12.623374074074073,8.44848606039943,1363.1332906381006,0.0,1,35,27
210,0,historical-frozen,144,80.48590513392861,24.819441370260407,30.406032523148156,28.143270105820104,9254.971682817943,1300.070082712812,1,143,27
210,0,published-frozen,144,80.48590513392861,24.819441370260407,88.88220682870369,65.63402117142114,12073.181104019306,7497.863312551002,1,140,27
210,0,published-adjustable,36,38.16001145833337,19.620119068579523,20.015009259259255,14.897364689047537,2108.660517758986,850.6717953915861,1,36,27
210,6,published-adjustable,36,105.65736714616406,30.461384235246523,116.86725324074067,99.55706089886984,5183.50917603005,2503.6340333797207,1,36,27
210,12,published-adjustable,36,132.79365676256617,27.308629156309298,164.25448703703708,107.65819389964271,1057.3307275972568,91.395916402696,1,36,27
210,18,published-adjustable,36,45.332585168650844,27.741954987919904,11.378008333333334,7.220936331123689,1363.1332906381006,0.0,1,36,27
211,0,historical-frozen,144,77.32184231564156,28.676893320452134,21.806345386904738,18.812491220238087,9254.971682817943,314.8778981911298,1,141,27
211,0,published-frozen,144,77.32184231564156,28.676893320452134,73.074365625,54.373427111912015,12073.181104019306,4690.279052837245,1,137,27
211,0,published-adjustable,36,38.089938244047616,27.068083927371845,22.02453194444444,16.283086511425154,2108.660517758986,462.34431612532853,1,36,27
211,6,published-adjustable,36,98.60787630621695,29.163090854213312,124.57814675925923,101.44649241809556,5183.50917603005,2939.85780135755,1,34,27
211,12,published-adjustable,36,122.27137232142861,27.539076983976095,110.53331851851857,59.90749081244174,1057.3307275972568,0.0,1,35,27
211,18,published-adjustable,36,50.31818239087305,28.669725952609937,11.663170833333332,7.443556242218501,1363.1332906381006,0.0,1,35,27
212,0,historical-frozen,144,235.55890477843909,26.528973668983774,43.56860274057543,55.501213723544986,8015.0062617584235,696.9787053460325,1,143,27
212,0,published-frozen,144,235.55890477843909,26.528973668983774,107.3886738425926,82.19657608863605,12073.181104019306,4014.3617843720785,1,140,27
212,0,published-adjustable,36,113.75969060846556,28.252402221060574,25.288407870370367,18.060032255145945,1935.5814033588667,1303.6433946207978,1,32,27
212,6,published-adjustable,36,317.8895377810846,31.325659432747866,175.4682194444444,110.04793556356802,5183.50917603005,3120.9884486140136,1,36,27
212,12,published-adjustable,36,327.0136762566137,23.43911880069402,148.06785046296304,117.45742017744584,1057.3307275972568,71.8891719921553,1,36,27
212,18,published-adjustable,36,183.57271446759256,36.116611304278614,12.549862037037038,8.344336227918067,1363.1332906381006,0.0,1,36,27
213,0,historical-frozen,144,244.7008996734457,26.330033900288626,37.94084774305557,45.03286177248677,8015.0062617584235,192.3702102574503,1,143,27
213,0,published-frozen,144,244.7008996734457,26.330033900288626,127.9503707175926,99.7140379394502,11231.474170385469,2772.1210692369323,1,143,27
213,0,published-adjustable,36,135.9690312996032,26.836519153270167,21.780704166666666,15.66543110900371,1817.4464819321154,646.7953365466909,1,35,27
213,6,published-adjustable,36,317.2265404761904,23.564198621309394,147.14956157407403,106.71737199021972,5183.50917603005,3050.1982362767376,1,36,27
213,12,published-adjustable,36,339.7876931878306,22.422356635011372,126.61636527777776,91.18114568036657,1057.3307275972568,48.8554929163796,1,36,27
213,18,published-adjustable,36,185.8203337301587,32.13709397433851,11.928479629629628,7.6836025874887435,1363.1332906381006,0.0,1,36,27
214,0,historical-frozen,144,82.72751986607149,23.21140606481137,67.95953991815479,70.24617271825394,8015.0062617584235,534.2045493047456,1,143,27
214,0,published-frozen,144,82.72751986607149,23.21140606481137,80.6540398148148,59.152742585666765,9336.591182490973,4261.344796656689,1,142,27
214,0,published-adjustable,36,39.213658035714325,25.456604474820516,22.968845833333337,16.53242160049632,1817.4464819321154,1053.3437152061379,1,35,27
214,6,published-adjustable,36,107.83275400132283,21.205029634377635,147.1203828703703,93.26955309730094,5183.50917603005,2901.945265500285,1,34,27
214,12,published-adjustable,36,114.86528253968261,23.01544475983563,128.10846620370367,109.43537547978579,1057.3307275972568,88.83423929397168,1,36,27
214,18,published-adjustable,36,68.99838488756619,24.583035975246222,12.69244398148148,8.50003139817191,1363.1332906381006,141.8974956142605,1,36,27
215,0,historical-frozen,144,84.09092477678577,27.71193753254407,49.72658025380294,44.75781314484127,5955.634873836786,0.0,1,144,27
215,0,published-frozen,144,84.09092477678577,27.71193753254407,88.65834074074071,62.73646159671419,7497.863312551002,2588.8194228245134,1,143,27
215,0,published-adjustable,36,29.031263376322784,35.38495709401666,18.91158287037037,13.996335921534126,1817.4464819321154,0.0,1,36,27
215,6,published-adjustable,36,119.33568887235457,26.6196716110548,125.05435879629623,98.90109160290541,5183.50917603005,2549.450098342192,1,36,27
215,12,published-adjustable,36,136.54773733465618,20.534790110412196,104.92738611111112,76.92875049837556,1057.3307275972568,0.0,1,36,27
215,18,published-adjustable,36,51.44900952380957,28.509416626010502,11.628831481481482,7.40372185254149,1090.7263687348545,0.0,1,35,27
216,0,historical-frozen,144,73.37180155423286,30.609312167667028,40.50790874669315,26.275832804232802,5586.079443076896,161.06030298350674,1,142,27
216,0,published-frozen,144,73.37180155423286,30.609312167667028,97.28464039351852,71.75573470881298,7497.863312551002,5264.154661330787,1,142,27
216,0,published-adjustable,36,36.84654115410055,26.49780222161892,17.416872685185183,13.062275529568863,1704.2075779677593,225.64193705947844,1,36,27
216,6,published-adjustable,36,99.97046390542332,22.601754522988816,134.42885231481478,102.29398790903413,5183.50917603005,3383.6349247122585,1,36,27
216,12,published-adjustable,36,103.94202402447098,35.84431337367474,124.83828055555558,85.43332198831298,1057.3307275972568,24.34056196802112,1,36,27
216,18,published-adjustable,36,52.72817713293658,28.513515642819034,11.332105092592592,7.027636415139736,1090.7263687348545,0.0,1,35,27
217,0,historical-frozen,144,76.22682757523152,33.320011429134475,36.61707441302911,32.31945033068782,5586.079443076896,0.0,1,135,27
217,0,published-frozen,144,76.22682757523152,33.320011429134475,112.82394236111112,72.09687556343516,7497.863312551002,3345.6241650221023,1,138,27
217,0,published-adjustable,36,36.03891813822752,35.71234163034198,19.761345370370364,14.418019309706514,1704.2075779677593,0.0,1,36,27
217,6,published-adjustable,36,102.66501550925928,34.19894068675086,134.69288749999993,95.87174466318626,5183.50917603005,3212.9772742216746,1,34,27
217,12,published-adjustable,36,114.21201797288366,26.82574364947803,140.81311574074078,60.94815054676162,1057.3307275972568,0.0,1,36,27
217,18,published-adjustable,36,51.991358680555585,28.11631582333116,11.104297685185186,6.833510431290837,1069.9493736589639,0.0,1,34,27
218,0,historical-frozen,144,79.22290698991405,30.355472053241606,49.58730948660717,24.487452513227513,5586.079443076896,107.82066952992682,1,143,27
218,0,published-frozen,144,79.22290698991405,30.355472053241606,102.97599085648147,76.62830126108203,7497.863312551002,1899.4799763165506,1,144,27
218,0,published-adjustable,36,39.87436784060849,32.274035444818026,22.526139814814808,15.986745608148816,1704.2075779677593,107.82066952992682,1,36,27
218,6,published-adjustable,36,113.87765525793657,36.58373573017542,130.47208564814815,96.03933915998849,5183.50917603005,4063.8025998363382,1,31,27
218,12,published-adjustable,36,109.99721858465612,28.139323636507907,152.3655518518519,104.62050290815765,1057.3307275972568,0.0,1,36,27
218,18,published-adjustable,36,53.142386276455014,28.107219051769647,10.773810185185186,6.567503681465363,1069.9493736589639,318.92053214120165,1,34,27
219,0,historical-frozen,144,243.07697748842585,26.711986253532668,61.75302390873018,32.88138249007936,5586.079443076896,0.0,1,142,27
219,0,published-frozen,144,243.07697748842585,26.711986253532668,81.05233680555556,61.481004027175686,7497.863312551002,3472.2692173719743,1,143,27
219,0,published-adjustable,36,136.28414113756617,34.28126712428317,17.57672268518518,12.760203311625487,1704.2075779677593,0.0,1,36,27
219,6,published-adjustable,36,311.69568386243384,26.69511656055866,157.39281296296295,119.11181577477913,5183.50917603005,4951.266377433524,1,34,27
219,12,published-adjustable,36,340.0292347387565,21.76432325867348,153.3519421296297,112.73609341484199,1057.3307275972568,0.0,1,36,27
219,18,published-adjustable,36,184.29885021494704,28.724248214981067,10.294852777777777,6.027763426276787,1069.9493736589639,0.0,1,34,27
220,0,historical-frozen,144,246.4425586681547,26.98215112168616,37.331553823578055,25.120271990740733,5532.634690096327,193.7010382476392,1,142,27
220,0,published-frozen,144,246.4425586681547,26.98215112168616,89.85326539351851,62.588750635700904,7497.863312551002,3323.5343868026,1,140,27
220,0,published-adjustable,36,137.40989538690476,26.426804899482956,17.87416111111111,13.011568189023208,1401.9326095008428,79.6636214828311,1,36,27
220,6,published-adjustable,36,320.198553422619,22.538437862891403,168.26487083333325,130.1162728742503,5183.50917603005,4814.350078102092,1,33,27
220,12,published-adjustable,36,348.4153115575396,28.00603708593915,159.36859120370372,107.64950794486067,1057.3307275972568,191.2417478567712,1,36,27
220,18,published-adjustable,36,179.74647430555552,28.83905625486174,9.32069861111111,5.274721013571626,694.2178787098569,0.0,1,34,27
221,0,historical-frozen,144,78.0839110119048,31.049634696311116,33.540760292658746,27.436165492724875,5128.05556364234,0.0,1,144,27
221,0,published-frozen,144,78.0839110119048,31.049634696311116,108.35217615740741,71.85583317041836,5632.614333233443,3754.5980310041796,1,141,27
221,0,published-adjustable,36,33.57503730158734,34.715205718357204,19.341563888888885,13.868655701405228,1303.643394620798,0.0,1,36,27
221,6,published-adjustable,36,105.06614059193129,27.220499201756923,165.17789537037035,128.2095340556077,5183.50917603005,4133.590788154088,1,36,27
221,12,published-adjustable,36,118.47642716600532,29.820867881090578,126.41254583333337,85.32969253602617,1057.3307275972568,594.7548639520612,1,36,27
221,18,published-adjustable,36,55.21803898809523,26.167461834211426,9.606829166666664,5.673123097439313,606.0906631264465,0.0,1,35,27
222,0,historical-frozen,144,78.20943082010587,29.861288633046822,36.1704923983135,21.997436904761898,5128.05556364234,1097.7211164446685,1,137,27
222,0,published-frozen,144,78.20943082010587,29.861288633046822,67.80300497685185,51.10531350962124,5632.614333233443,3854.344019653979,1,136,27
222,0,published-adjustable,36,32.70266512896828,24.16148595037057,18.505665740740735,13.278123550800226,1303.643394620798,551.3825011545366,1,33,27
222,6,published-adjustable,36,114.21654804894183,32.95067111722397,124.72683148148147,104.21120247672339,5183.50917603005,3313.5744303219926,1,34,27
222,12,published-adjustable,36,108.11105175264555,26.561704456854287,152.4702305555556,101.94347748800139,1057.3307275972568,0.0,1,36,27
222,18,published-adjustable,36,57.80745834986778,33.274510723248284,9.094869907407407,5.257234940014737,464.92333661554267,527.3825682654108,0,28,27
223,0,historical-frozen,144,81.33408780175269,23.466962814544313,24.583016149966934,32.93164793320106,5128.05556364234,3111.210295699899,1,131,27
223,0,published-frozen,144,81.33408780175269,23.466962814544313,82.15046261574074,55.47127363840481,5632.614333233443,3750.5191767093575,1,137,27
223,0,published-adjustable,36,38.771155026455034,26.05212651360725,22.38722592592592,15.959835639184146,1111.3301230474253,572.2194098466551,1,32,27
223,6,published-adjustable,36,112.06198842592596,25.729474755670886,117.94909027777769,96.80860104928615,5183.50917603005,3014.786976083665,1,36,27
223,12,published-adjustable,36,115.13869966931227,25.75547981131337,152.8432731481482,82.63454200111394,1057.3307275972568,0.0,1,36,27
223,18,published-adjustable,36,59.36450808531751,23.239654427918854,8.413257407407407,4.759759219497331,464.92333661554267,0.0,1,36,27
224,0,historical-frozen,144,81.37291929976855,25.675417675659073,25.979902434689162,23.568571693121687,5128.05556364234,2242.3350443069103,1,137,27
224,0,published-frozen,144,81.37291929976855,25.675417675659073,68.60454814814814,55.475664664000725,5632.614333233443,5831.141916086459,0,136,27
224,0,published-adjustable,36,36.80417099867728,25.19769717748137,16.624076851851846,12.074690961823556,1111.3301230474253,564.07152813753,1,34,27
224,6,published-adjustable,36,113.52599775132279,24.073334886194445,134.8238861111111,112.71902567301741,5183.50917603005,4379.19177607571,1,34,27
224,12,published-adjustable,36,124.40905072751326,27.419263872681558,146.97550601851853,95.24337273675359,981.0721930878752,21.004054955896663,1,34,27
224,18,published-adjustable,36,50.75245772156087,30.784011245830598,8.94139398148148,5.424400908803766,527.3825682654109,0.0,1,36,27
