开始时间,结束时间,最近决策节点,实际光伏,原始报告光伏,历史光伏,旧融合光伏,优化节点光伏,优化滚动光伏,旧光伏高估误差,优化节点光伏高估误差,优化滚动光伏高估误差,实际负荷,节点负荷预测,滚动负荷预测,节点负荷误差,滚动负荷误差,实际净负荷,旧节点净负荷预测,优化节点净负荷预测,优化滚动净负荷预测,旧节点净负荷低估,优化节点净负荷低估,优化滚动净负荷低估
2025-02-20T20:40:00,2025-02-20T20:50:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.2296166666666,725.3800527887873,717.9143208333332,19.15043612212071,11.68470416666662,706.2296166666666,725.3800527887873,725.3800527887873,717.9143208333332,-19.15043612212071,-19.15043612212071,-11.68470416666662
2025-02-20T20:50:00,2025-02-20T21:00:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.7063333333334,722.9678321655824,714.7450633333334,6.2614988322490035,-1.9612700000000132,716.7063333333334,722.9678321655824,722.9678321655824,714.7450633333334,-6.2614988322490035,-6.2614988322490035,1.9612700000000132
2025-02-20T21:00:00,2025-02-20T21:10:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4549999999999,733.2360481865381,725.1440749999999,-11.218951813461786,-19.310924999999997,744.4549999999999,733.2360481865381,733.2360481865381,725.1440749999999,11.218951813461786,11.218951813461786,19.310924999999997
2025-02-20T21:10:00,2025-02-20T21:20:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.2134833333333,737.7122815892661,729.7475208333335,-20.501201744067203,-28.46596249999982,758.2134833333333,737.7122815892661,737.7122815892661,729.7475208333335,20.501201744067203,20.501201744067203,28.46596249999982
2025-02-20T21:20:00,2025-02-20T21:30:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.4303666666666,725.8046733763807,718.8551566666666,-5.625693290285881,-12.57520999999997,731.4303666666666,725.8046733763807,725.8046733763807,718.8551566666666,5.625693290285881,5.625693290285881,12.57520999999997
2025-02-20T21:30:00,2025-02-20T21:40:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.7816666666666,727.7755205730866,720.9463416666665,19.993853906419986,13.164674999999875,707.7816666666666,727.7755205730866,727.7755205730866,720.9463416666665,-19.993853906419986,-19.993853906419986,-13.164674999999875
2025-02-20T21:40:00,2025-02-20T21:50:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0509000000001,766.8277044868365,759.1747333333333,23.776804486836454,16.12383333333321,743.0509000000001,766.8277044868365,766.8277044868365,759.1747333333333,-23.776804486836454,-23.776804486836454,-16.12383333333321
2025-02-20T21:50:00,2025-02-20T22:00:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.9566833333333,693.7577364690098,684.0391666666668,16.80105313567651,7.082483333333471,676.9566833333333,693.7577364690098,693.7577364690098,684.0391666666668,-16.80105313567651,-16.80105313567651,-7.082483333333471
2025-02-20T22:00:00,2025-02-20T22:10:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3116666666666,548.3286786785537,537.7755833333333,8.017012011887118,-2.536083333333295,540.3116666666666,548.3286786785537,548.3286786785537,537.7755833333333,-8.017012011887118,-8.017012011887118,2.536083333333295
2025-02-20T22:10:00,2025-02-20T22:20:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.4935333333334,530.1810948475337,519.7356824999999,-4.312438485799703,-14.757850833333464,534.4935333333334,530.1810948475337,530.1810948475337,519.7356824999999,4.312438485799703,4.312438485799703,14.757850833333464
2025-02-20T22:20:00,2025-02-20T22:30:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0984666666667,553.0204327152078,544.8827616666667,-11.078033951458906,-19.215704999999957,564.0984666666667,553.0204327152078,553.0204327152078,544.8827616666667,11.078033951458906,11.078033951458906,19.215704999999957
2025-02-20T22:30:00,2025-02-20T22:40:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.4883333333333,559.4326489639059,556.0995666666666,1.9443156305725324,-1.3887666666666973,557.4883333333333,559.4326489639059,559.4326489639059,556.0995666666666,-1.9443156305725324,-1.9443156305725324,1.3887666666666973
2025-02-20T22:40:00,2025-02-20T22:50:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.8901333333333,578.5824799900005,578.7059708333334,33.692346656667155,33.81583750000004,544.8901333333333,578.5824799900005,578.5824799900005,578.7059708333334,-33.692346656667155,-33.692346656667155,-33.81583750000004
2025-02-20T22:50:00,2025-02-20T23:00:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.3187,576.5369201765847,576.75677,17.218220176584623,17.438069999999925,559.3187,576.5369201765847,576.5369201765847,576.75677,-17.218220176584623,-17.218220176584623,-17.438069999999925
2025-02-20T23:00:00,2025-02-20T23:10:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.3916666666667,553.9574976678127,554.2710666666666,-33.43416899885392,-33.12060000000008,587.3916666666667,553.9574976678127,553.9574976678127,554.2710666666666,33.43416899885392,33.43416899885392,33.12060000000008
2025-02-20T23:10:00,2025-02-20T23:20:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.4650833333334,551.292204311523,555.7119416666666,-33.17287902181033,-28.753141666666806,584.4650833333334,551.292204311523,551.292204311523,555.7119416666666,33.17287902181033,33.17287902181033,28.753141666666806
2025-02-20T23:20:00,2025-02-20T23:30:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.5846666666666,562.5675872700989,567.0759791666666,-2.0170793965677376,2.4913124999999354,564.5846666666666,562.5675872700989,562.5675872700989,567.0759791666666,2.0170793965677376,2.0170793965677376,-2.4913124999999354
