abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
347170,2025-08-30 02:10:00,89.02644880142347,661.3724321428571,572.3459833333333,10799.999999991,10799.999999991,0.0,True,False
347180,2025-08-30 02:20:00,93.07608749189953,666.1383041666666,573.0622166666667,10799.999999991,10799.999999991,0.0,True,False
347220,2025-08-30 03:00:00,103.09219196031144,643.3202976190477,512.4833333333333,10775.029704898137,10799.999999991,24.97029509286259,True,False
348060,2025-08-30 17:00:00,367.92950008407473,964.5665,587.435,10791.718200066667,10799.999999991,8.281799924332859,True,False
348070,2025-08-30 17:10:00,375.7156321347568,970.8950654761903,595.1794333333332,10799.999999991,10799.999999991,0.0,True,False
348080,2025-08-30 17:20:00,333.2047785633282,972.1791619047618,638.9743833333333,10799.999999991,10799.999999991,0.0,True,False
348090,2025-08-30 17:30:00,319.64959522999544,977.3612619047623,657.7116666666666,10799.999999991,10799.999999991,0.0,True,False
348100,2025-08-30 17:40:00,341.2362238014237,1011.2629904761906,670.0267666666666,10799.999999991,10799.999999991,0.0,True,False
348110,2025-08-30 17:50:00,271.2436404680901,930.108707142857,658.8650666666666,10799.999999991,10799.999999991,0.0,True,False
348120,2025-08-30 18:00:00,213.7720238014234,858.0686904761903,644.2966666666666,10799.999999991,10799.999999991,0.0,True,False
348130,2025-08-30 18:10:00,167.94661844428055,838.5188517857142,670.5722333333333,10799.999999991,10799.999999991,0.0,True,False
348140,2025-08-30 18:20:00,170.83853511094725,862.6678184523809,691.8292833333333,10799.999999991,10799.999999991,0.0,True,False
348150,2025-08-30 18:30:00,196.83928570618556,864.9759523809525,668.1366666666667,10799.999999991,10799.999999991,0.0,True,False
348160,2025-08-30 18:40:00,256.8029374918997,867.4146208333333,610.6116833333333,10799.999999991,10799.999999991,0.0,True,False
348360,2025-08-30 22:00:00,128.41321429571428,1544.2032142857142,582.4566666666666,4995.250768963452,5745.250768953452,749.99999999,False,True
348370,2025-08-30 22:10:00,160.4588553671431,1542.4501886904764,548.6579999999999,5745.250768953452,6495.250768943452,749.99999999,False,True
348390,2025-08-30 22:30:00,105.94392858142827,1547.7672619047617,608.49,6635.7131019701665,7385.713101960167,749.99999999,False,True
348400,2025-08-30 22:40:00,85.25587322428542,1541.7873065476188,623.1981,7385.713101960167,8135.713101950167,749.99999999,False,True
348420,2025-08-30 23:00:00,125.49434524809509,1538.3460119047618,579.5183333333333,8223.236168012596,8973.236168002595,749.99999999,False,True
348450,2025-08-30 23:30:00,52.651726200475984,1532.566726190476,646.5816666666666,9195.035221556023,9945.035221546023,749.99999999,False,True
349800,2025-08-31 22:00:00,26.558690486190237,1545.915357142857,686.0233333333333,1200.000000011111,1950.000000001111,749.99999999,False,True
349810,2025-08-31 22:10:00,9.416802986190525,1541.0738029761906,698.3236666666667,1950.000000001111,2699.999999991111,749.99999999,False,True
349840,2025-08-31 22:40:00,20.212502986190422,1544.465069642857,690.9192333333333,3415.721775786873,4165.721775776873,749.99999999,False,True
349930,2025-09-01 00:10:00,86.48000596238101,1532.777305952381,612.9639666666667,6078.171643708329,6828.171643698329,749.99999999,False,True
349940,2025-09-01 00:20:00,69.83802441476188,1526.4990410714286,623.3276833333333,6828.171643698329,7578.171643688329,749.99999999,False,True
349950,2025-09-01 00:30:00,72.66101191476183,1524.4376785714285,618.4433333333333,7578.171643688329,8328.171643678328,749.99999999,False,True
349970,2025-09-01 00:50:00,113.3189107242856,1524.0499607142856,577.3977166666666,8826.738704813113,9576.738704804113,749.999999991,False,True
350260,2025-09-01 05:40:00,412.9283805026693,1355.6388416666666,586.5729333333334,10479.476224943402,10799.999999991,320.52377504759755,True,False
351000,2025-09-01 18:00:00,128.43363094338017,853.8719642857142,725.4383333333333,10799.99999999,10799.99999999,0.0,True,False
351010,2025-09-01 18:10:00,73.72644106242787,838.2789244047619,764.5524833333334,10799.99999999,10799.99999999,0.0,True,False
351020,2025-09-01 18:20:00,52.03405475290396,863.4461714285713,811.4121166666666,10799.99999999,10799.99999999,0.0,True,False
351030,2025-09-01 18:30:00,101.01976189576109,862.7097619047619,761.69,10799.99999999,10799.99999999,0.0,True,False
351040,2025-09-01 18:40:00,88.06724344338012,863.7518601190474,775.6846166666666,10799.99999999,10799.99999999,0.0,True,False
351240,2025-09-01 22:00:00,71.86964286714293,1542.8829761904763,637.68,2506.132979987582,3256.132979977582,749.99999999,False,True
351250,2025-09-01 22:10:00,41.994682748095094,1537.6348327380952,662.3068166666667,3256.132979977582,4006.1329799675823,749.99999999,False,True
351270,2025-09-01 22:30:00,81.80845239095218,1546.1217857142856,630.98,4049.0405008514394,4799.040500841439,749.99999999,False,True
351280,2025-09-01 22:40:00,106.51722739095247,1539.5641273809524,599.7135666666666,4799.040500841439,5549.040500831439,749.99999999,False,True
351300,2025-09-01 23:00:00,126.15598664693856,1539.9309866369385,580.4416666666666,5665.577924393868,6415.577924384867,749.999999991,False,True
351330,2025-09-01 23:30:00,105.35005953380958,1533.4050595238095,594.7216666666666,6529.80864472401,7279.80864471401,749.99999999,False,True
352440,2025-09-02 18:00:00,46.82452380052207,846.3345238095244,799.51,10799.999999989997,10799.999999989997,0.0,True,False
352450,2025-09-02 18:10:00,38.532457133854784,832.1956071428572,793.66315,10799.999999989997,10799.999999989997,0.0,True,False
352460,2025-09-02 18:20:00,55.7892434433787,858.3753934523809,802.5861499999999,10799.999999989997,10799.999999989997,0.0,True,False
352470,2025-09-02 18:30:00,84.74011903861667,857.3617857142856,772.6216666666666,10799.999999989997,10799.999999989997,0.0,True,False
352480,2025-09-02 18:40:00,56.10507856242617,857.5393619047618,801.4342833333333,10799.999999989997,10799.999999989997,0.0,True,False
352680,2025-09-02 22:00:00,109.78875001000004,1538.5804166666667,595.4583333333333,2318.283307183348,3068.283307173348,749.99999999,False,True
352690,2025-09-02 22:10:00,89.31483215285742,1533.9334821428574,611.2853166666666,3068.283307173348,3818.283307163348,749.99999999,False,True
352710,2025-09-02 22:30:00,77.73464286714294,1540.1129761904763,629.045,3886.706556618634,4636.706556608634,749.99999999,False,True
352720,2025-09-02 22:40:00,56.25219286714286,1532.655142857143,643.0696166666667,4636.706556608634,5386.706556598634,749.99999999,False,True
352740,2025-09-02 23:00:00,101.67580159925227,1534.8841349225856,599.875,5447.660992661063,6197.660992652062,749.999999991,False,True
352770,2025-09-02 23:30:00,94.53392858142864,1526.9805952380952,599.1133333333332,6357.833512634063,7107.833512624063,749.99999999,False,True
353880,2025-09-03 18:00:00,79.14726189575963,840.4939285714286,761.3466666666666,10799.999999989997,10799.999999989997,0.0,True,False
353890,2025-09-03 18:10:00,21.20321725290234,828.0874005952379,806.8841833333332,10799.999999989997,10799.999999989997,0.0,True,False
353900,2025-09-03 18:20:00,16.931967252902314,854.2674672619046,837.3354999999999,10799.999999989997,10799.999999989997,0.0,True,False
353910,2025-09-03 18:30:00,80.2407142767119,851.9707142857143,771.73,10799.999999989997,10799.999999989997,0.0,True,False
353920,2025-09-03 18:40:00,48.29518749099726,852.635870833333,804.3406833333333,10799.999999989997,10799.999999989997,0.0,True,False
354120,2025-09-03 22:00:00,87.3907738195238,1532.4791071428572,611.755,2174.3894081291146,2924.3894081191147,749.99999999,False,True
354130,2025-09-03 22:10:00,67.36849108142859,1528.708874404762,628.0070499999999,2924.3894081191147,3674.389408109115,749.99999999,False,True
354150,2025-09-03 22:30:00,86.26398810523823,1533.580654761905,613.9833333333333,3731.904237028686,4481.904237018686,749.99999999,False,True
354160,2025-09-03 22:40:00,80.5586625100003,1527.780579166667,613.8885833333333,4481.904237018686,5231.904237008686,749.99999999,False,True
354180,2025-09-03 23:00:00,16.04735318634402,1528.8090198430107,679.4283333333333,5271.9944037854,6021.9944037764,749.999999991,False,True
354210,2025-09-03 23:30:00,71.84464286714295,1519.9479761904763,614.77,6112.432483579828,6862.432483569828,749.99999999,False,True
355320,2025-09-04 18:00:00,33.30803570528508,833.6980357142858,800.39,10799.99999999,10799.99999999,0.0,True,False
355330,2025-09-04 18:10:00,12.478588681475468,822.8535053571428,810.3749166666666,10799.99999999,10799.99999999,0.0,True,False
355340,2025-09-04 18:20:00,24.856201181475377,848.7928845238094,823.9366833333333,10799.99999999,10799.99999999,0.0,True,False
355350,2025-09-04 18:30:00,77.01226189576127,845.0289285714287,768.0166666666667,10799.99999999,10799.99999999,0.0,True,False
355360,2025-09-04 18:40:00,60.0289970148088,846.6822470238095,786.65325,10799.99999999,10799.99999999,0.0,True,False
355560,2025-09-04 22:00:00,104.43250001,1526.7991666666667,589.0333333333333,2197.582113142346,2947.582113132346,749.99999999,False,True
355570,2025-09-04 22:10:00,54.57524703380977,1525.4217636904764,637.5131833333332,2947.582113132346,3697.582113122346,749.99999999,False,True
355590,2025-09-04 22:30:00,119.13339286714277,1527.2217261904761,574.755,3743.586819006203,4493.586818996203,749.99999999,False,True
355600,2025-09-04 22:40:00,141.81326608142865,1521.6217160714286,546.4751166666666,4493.586818996203,5243.586818986203,749.99999999,False,True
355620,2025-09-04 23:00:00,50.31392773135985,1527.6639277213599,644.0166666666667,5337.722036655775,6087.7220366467745,749.999999991,False,True
355650,2025-09-04 23:30:00,50.082023819523776,1514.4886904761904,631.0733333333333,6160.65425609306,6910.65425608306,749.99999999,False,True
355830,2025-09-05 02:30:00,107.50833017830139,646.165119047619,420.72166666666664,10693.858390008614,10799.999999991,106.14160998238586,True,False
355840,2025-09-05 02:40:00,223.17036963475672,643.1526863095237,419.98231666666663,10799.999999991,10799.999999991,0.0,True,False
355850,2025-09-05 02:50:00,205.10444880142362,637.4559654761906,432.35151666666667,10799.999999991,10799.999999991,0.0,True,False
355860,2025-09-05 03:00:00,186.32279761094733,632.9327976190476,446.60999999999996,10799.999999991,10799.999999991,0.0,True,False
355870,2025-09-05 03:10:00,180.61331546809024,636.8844488095239,456.2711333333333,10799.999999991,10799.999999991,0.0,True,False
355880,2025-09-05 03:20:00,177.51726665856634,634.6114833333334,457.0942166666667,10799.999999991,10799.999999991,0.0,True,False
355890,2025-09-05 03:30:00,183.98714284904256,624.7604761904762,440.7733333333333,10799.999999991,10799.999999991,0.0,True,False
355900,2025-09-05 03:40:00,213.50908570618535,621.2296023809523,407.72051666666664,10799.999999991,10799.999999991,0.0,True,False
355910,2025-09-05 03:50:00,214.19167261094728,623.0278726190476,408.83619999999996,10799.999999991,10799.999999991,0.0,True,False
355920,2025-09-05 04:00:00,176.70726189666172,622.762261904762,446.05499999999995,10799.999999991,10799.999999991,0.0,True,False
356640,2025-09-05 16:00:00,14.989778570317455,653.514111904762,609.2366666666667,10773.64109999,10799.999999991,26.35890000100007,True,False
356650,2025-09-05 16:10:00,47.96645296808979,651.1162196428569,603.1497666666667,10799.999999991,10799.999999991,0.0,True,False
356660,2025-09-05 16:20:00,29.658377372851852,638.1308940476188,608.4725166666666,10799.999999991,10799.999999991,0.0,True,False
356670,2025-09-05 16:30:00,27.539802372852115,645.2614690476189,617.7216666666666,10799.999999991,10799.999999991,0.0,True,False
356680,2025-09-05 16:40:00,33.57383511094722,648.1050017857142,614.5311666666666,10799.999999991,10799.999999991,0.0,True,False
356690,2025-09-05 16:50:00,49.42868927761399,628.9846726190476,579.5559833333333,10799.999999991,10799.999999991,0.0,True,False
356700,2025-09-05 17:00:00,428.95806665856674,952.0380666666669,523.0799999999999,10799.999999991,10799.999999991,0.0,True,False
356710,2025-09-05 17:10:00,474.5243101109472,955.6130101190475,481.0887,10799.999999991,10799.999999991,0.0,True,False
356720,2025-09-05 17:20:00,487.56769939666157,957.8959494047618,470.32825,10799.999999991,10799.999999991,0.0,True,False
356730,2025-09-05 17:30:00,483.538245229995,965.5865785714285,482.0483333333333,10799.999999991,10799.999999991,0.0,True,False
356740,2025-09-05 17:40:00,502.91301546808995,996.8858988095235,493.97288333333336,10799.999999991,10799.999999991,0.0,True,False
356750,2025-09-05 17:50:00,402.5499761823765,913.0459761904767,510.496,10799.999999991,10799.999999991,0.0,True,False
356760,2025-09-05 18:00:00,300.95160713475684,829.2399404761904,528.2883333333333,10799.999999991,10799.999999991,0.0,True,False
356770,2025-09-05 18:10:00,287.1662279680902,819.7358779761904,532.5696499999999,10799.999999991,10799.999999991,0.0,True,False
356780,2025-09-05 18:20:00,323.39845892047106,844.8391589285714,521.4407,10799.999999991,10799.999999991,0.0,True,False
356790,2025-09-05 18:30:00,337.00071427761395,838.5323809523809,501.53166666666664,10799.999999991,10799.999999991,0.0,True,False
356800,2025-09-05 18:40:00,349.59564463475664,840.1359613095235,490.5403166666666,10799.999999991,10799.999999991,0.0,True,False
357000,2025-09-05 22:00:00,210.2869047719048,1518.1252380952383,474.505,6986.457658189642,7736.457658179642,749.99999999,False,True
357010,2025-09-05 22:10:00,215.7942690576192,1518.3250190476192,469.19741666666664,7736.457658179642,8486.457658169642,749.99999999,False,True
357030,2025-09-05 22:30:00,189.82250000999966,1519.895833333333,496.74,8678.199645303499,9428.199645293498,749.99999999,False,True
357040,2025-09-05 22:40:00,226.8171357242859,1513.9290357142859,453.7785666666667,9428.199645293498,10178.199645284498,749.999999991,False,True
357060,2025-09-05 23:00:00,658.9525284229841,1523.3763858449706,437.8016666666666,10416.040028311212,10799.999999991,383.9599716797878,True,False
357070,2025-09-05 23:10:00,204.85343927761394,681.0604226190476,476.2069833333333,10799.999999991,10799.999999991,0.0,True,False
357080,2025-09-05 23:20:00,196.70807796809012,674.7601446428571,478.05206666666663,10799.999999991,10799.999999991,0.0,True,False
357090,2025-09-05 23:30:00,1059.1455357061852,1510.1522023809523,451.00666666666666,10799.999999991,10799.999999991,0.0,True,False
357100,2025-09-05 23:40:00,948.832989521709,1406.507556196476,457.67456666666664,10799.999999991,10799.999999991,0.0,True,False
357110,2025-09-05 23:50:00,197.79236189666173,675.6093285714287,477.81696666666664,10799.999999991,10799.999999991,0.0,True,False
357120,2025-09-06 00:00:00,205.2870238014235,673.3620238095237,468.07499999999993,10799.999999991,10799.999999991,0.0,True,False
357130,2025-09-06 00:10:00,261.5095297538043,673.8449297619046,412.3354,10799.999999991,10799.999999991,0.0,True,False
357140,2025-09-06 00:20:00,266.41413987285193,670.7758898809523,404.36175000000003,10799.999999991,10799.999999991,0.0,True,False
357150,2025-09-06 00:30:00,222.2256547538045,664.3573214285715,442.13166666666666,10799.999999991,10799.999999991,0.0,True,False
