开始时间,日计划制定时间,计划负荷预测_kWh,计划光伏预测_kWh,实际负荷_kWh,实际光伏_kWh,实际净负荷_kWh,计划净负荷误差_kWh,执行时负荷预测_kWh,执行时光伏预测_kWh,执行时净负荷误差_kWh,段初SOC_kWh,段末SOC_kWh,实际存入_kWh,实际送达_kWh,弃光_kWh,弃购电_kWh,当段累计备用需求_送达kWh,窗口最大规划备用缺口_kWh,当段规划供电缺口_kWh,母线平衡残差_kWh,SOC递推残差_kWh
2025-02-11T19:20:00,2025-02-11T00:00:00,716.4539458120537,0.0,718.1241833333333,0.0,718.1241833333333,1.6702375212796596,709.0257458333332,0.0,9.09843750000016,8458.380268609684,7662.996924427055,0.0,715.8450097643664,0.0,0.0,296.47236708560047,0.0,0.0,-1.0000007932831068e-08,2.2737367544323206e-13
2025-02-11T19:30:00,2025-02-11T00:00:00,716.2329961500539,0.0,727.8083333333334,0.0,727.8083333333334,11.575337183279544,709.236025,0.0,18.572308333333353,7662.996924427055,6856.856869779924,0.0,725.5260491824187,0.0,0.0,287.1723467992804,0.0,0.0,-1.0000007932831068e-08,4.547473508864641e-13
2025-02-11T19:40:00,2025-02-11T00:00:00,706.948242880384,0.0,738.1401333333333,0.0,738.1401333333333,31.191890452949337,704.6133391666667,0.0,33.526794166666605,6856.856869779924,6039.640702288822,0.0,735.494550741992,0.0,0.0,291.6947404069381,20.757264007161666,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-11T19:50:00,2025-02-11T00:00:00,728.6818841502114,0.0,733.7376833333333,0.0,733.7376833333333,5.055799183121849,731.6754008333332,0.0,2.0622825000000375,6039.640702288822,5244.9676587587555,0.0,715.2057391770595,0.0,0.0,267.0067441528514,99.6740966658931,2.993516683121811,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-11T20:00:00,2025-02-11T00:00:00,752.6453957716109,0.0,719.1216666666666,0.0,719.1216666666666,-33.52372910494432,759.0851749999999,0.0,-39.96350833333338,5244.9676587587555,4488.138105240535,0.0,681.1465981663988,0.0,0.0,251.5547259487265,137.4431671400755,6.439779228389057,-1.0000007932831068e-08,3.410605131648481e-13
2025-02-11T20:10:00,2025-02-11T00:00:00,710.6265820503796,0.0,716.5900166666667,0.0,716.5900166666667,5.9634346162870315,717.0735383333332,0.0,-0.4835216666665474,4488.138105240535,3691.9269756220165,0.0,716.5900166566666,0.0,0.0,229.74641810842593,99.4638645646346,0.0,-1.0000007932831068e-08,0.0
2025-02-11T20:20:00,2025-02-11T00:00:00,687.9967766149778,0.0,728.6311000000001,0.0,728.6311000000001,40.6343233850223,697.32253,0.0,31.30857000000003,3691.9269756220165,2882.336864522016,0.0,728.63109999,0.0,0.0,223.19204702045283,125.52493924100963,0.0,-1.0000007932831068e-08,-2.2737367544323206e-13
2025-02-11T20:30:00,2025-02-11T00:00:00,709.7973657455868,0.0,736.3216666666667,0.0,736.3216666666667,26.524300921079885,719.1299083333333,0.0,17.191758333333382,2882.336864522016,2076.074322232836,0.0,725.6362880602622,0.0,0.0,211.5320662436111,137.4431671400755,9.332542587746502,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-11T20:40:00,2025-02-11T00:00:00,718.4286475366212,0.0,720.9881499999999,0.0,720.9881499999999,2.559502463378749,727.7677933333332,0.0,-6.779643333333297,2076.074322232836,1287.502553492672,0.0,709.7145918661477,0.0,0.0,197.3040899811608,137.44316714007573,9.339145796712046,-1.0000007932831068e-08,0.0
2025-02-11T20:50:00,2025-02-11T00:00:00,723.1260643926846,0.0,726.6821166666666,0.0,726.6821166666666,3.5560522739820044,732.7365574999999,0.0,-6.054440833333274,1287.502553492672,1282.9810582164275,0.0,4.069345748619988,0.0,0.0,192.97580631579308,137.44316714007573,0.0,-1.0000007932831068e-08,8.881784197001252e-15
2025-02-11T21:00:00,2025-02-11T00:00:00,728.8057605246383,0.0,742.3483333333334,0.0,742.3483333333334,13.542572808695013,738.4224999999998,0.0,3.9258333333335713,1282.9810582164275,1267.9337551067665,0.0,13.542572798695012,0.0,0.0,192.46251283115487,137.44316714007573,0.0,-1.0000007932831068e-08,1.0835776720341528e-13
2025-02-11T21:10:00,2025-02-11T00:00:00,722.7567294457778,0.0,716.4616333333333,0.0,716.4616333333333,-6.295096112444412,732.5364191666667,0.0,-16.074785833333408,1267.9337551067665,1284.1721219617318,16.238366854965278,0.0,0.0,0.0,189.1261297007885,137.4431671400755,0.0,1.000000082740371e-08,2.842170943040401e-14
2025-02-11T21:20:00,2025-02-11T00:00:00,710.8045523014447,0.0,715.7357,0.0,715.7357,4.9311476985552645,720.5901508333333,0.0,-4.854450833333317,1284.1721219617318,1278.6930689744481,0.0,4.9311476885552645,0.0,0.0,201.97801515764377,137.44316714007573,0.0,-1.0000007932831068e-08,-6.661338147750939e-14
2025-02-11T21:30:00,2025-02-11T00:00:00,716.2881128654121,0.0,751.9899999999999,0.0,751.9899999999999,35.701887134587764,726.4896833333332,0.0,25.500316666666663,1278.6930689744481,1239.024305502684,0.0,35.70188712458776,0.0,0.0,200.49833963004994,137.44316714007596,0.0,-1.0000007932831068e-08,5.684341886080802e-14
2025-02-11T21:40:00,2025-02-11T00:00:00,742.502310036364,0.0,752.0007666666667,0.0,752.0007666666667,9.498456630302712,754.0234366666668,0.0,-2.0226700000001756,1239.024305502684,1222.7152496104006,0.0,14.67815030305497,0.0,0.0,186.56909949990563,137.44316714007596,6.875473860964348,-1.0000007932831068e-08,-6.750155989720952e-14
2025-02-11T21:50:00,2025-02-11T00:00:00,670.7011720011401,0.0,649.41915,0.0,649.41915,-21.28202200114015,684.2352016666669,0.0,-34.81605166666691,1222.7152496104006,1228.756588269411,6.04133865901036,0.0,0.0,0.0,196.7983214748914,161.78517334440244,52.445459350982446,1.000000082740371e-08,-5.240252676230739e-14
2025-02-11T22:00:00,2025-02-11T00:00:00,548.9359662314085,0.0,519.6266666666667,0.0,519.6266666666667,-29.309299564741877,562.4752833333333,0.0,-42.84861666666666,1228.756588269411,1978.7565882604108,749.999999991,0.0,0.0,29.30929957474188,182.22889799376287,0.0,0.0,1.2079226507921703e-13,-1.1368683772161603e-13
2025-02-11T22:10:00,2025-02-11T00:00:00,553.4632936470955,0.0,516.4438166666666,0.0,516.4438166666666,-37.01947698042886,565.0002866666669,0.0,-48.55647000000022,1978.7565882604108,2728.756588251411,749.999999991,0.0,0.0,37.01947699042875,166.0240439642056,0.0,0.0,1.2079226507921703e-13,1.1368683772161603e-13
2025-02-11T22:20:00,2025-02-11T00:00:00,587.9405052799018,0.0,554.26675,0.0,554.26675,-33.6737552799018,599.4825000000001,0.0,-45.21575000000007,2728.756588251411,2759.0629679943227,30.306379742911616,0.0,0.0,0.0,169.5835396000822,0.0,0.0,1.000000082740371e-08,1.4210854715202004e-13
2025-02-11T22:30:00,2025-02-11T00:00:00,585.0128739369095,0.0,557.0933333333332,0.0,557.0933333333332,-27.91954060357625,596.5597333333335,0.0,-39.46640000000025,2759.0629679943227,3509.0629679853228,749.999999991,0.0,0.0,27.91954061357614,162.50292752193957,0.0,0.0,1.2079226507921703e-13,1.1368683772161603e-13
2025-02-11T22:40:00,2025-02-11T00:00:00,572.824314197602,0.0,532.8444833333333,0.0,532.8444833333333,-39.979830864268706,582.691855,0.0,-49.84737166666673,3509.0629679853228,4259.062967976322,749.999999991,0.0,0.0,39.97983087426859,138.53280096481728,0.0,0.0,1.2079226507921703e-13,-3.410605131648481e-13
2025-02-11T22:50:00,2025-02-11T00:00:00,564.0700490776352,0.0,537.9361333333333,0.0,537.9361333333333,-26.13391574430193,571.2611166666667,0.0,-33.32498333333342,4259.062967976322,5009.062967967322,749.999999991,0.0,0.0,26.13391575430193,135.62162057652222,0.0,0.0,1.2079226507921703e-13,-3.410605131648481e-13
2025-02-11T23:00:00,2025-02-11T00:00:00,561.6354816926861,0.0,566.135,0.0,566.135,4.499518307313906,566.4722916666667,0.0,-0.3372916666667152,5009.062967967322,5755.0134014817395,745.9504335144175,0.0,0.0,0.0,111.73406734610944,0.0,0.0,1.000012161966879e-08,0.0
2025-02-11T23:10:00,2025-02-11T00:00:00,562.4576360890462,0.0,560.1618833333333,0.0,560.1618833333333,-2.295752755712897,570.3326825,0.0,-10.170799166666711,5755.0134014817395,6154.603025626478,399.58962414473814,0.0,0.0,0.0,85.5555019039391,0.0,0.0,1.0000064776249928e-08,-5.684341886080802e-14
2025-02-11T23:20:00,2025-02-11T00:00:00,559.7105339076234,0.0,553.03325,0.0,553.03325,-6.677283907623405,566.9179391666667,0.0,-13.884689166666703,6154.603025626478,6904.603025617477,749.999999991,0.0,0.0,6.677283917623519,76.2446172567644,0.0,0.0,1.2168044349891716e-13,-3.410605131648481e-13
2025-02-11T23:30:00,2025-02-11T00:00:00,559.4549435480163,0.0,567.1883333333333,0.0,567.1883333333333,7.733389785316945,566.3331416666667,0.0,0.855191666666542,6904.603025617477,7647.642974801692,743.0399491842147,0.0,0.0,0.0,81.80900147750765,0.0,0.0,1.000012161966879e-08,-2.2737367544323206e-13
2025-02-11T23:40:00,2025-02-11T00:00:00,572.133763499326,0.0,585.2442666666666,0.0,585.2442666666666,13.11050316734054,579.0159666666666,0.0,6.22829999999999,7647.642974801692,8385.843521942086,738.2005471403936,0.0,0.0,0.0,32.092358335879794,0.0,0.0,1.000012161966879e-08,9.094947017729282e-13
2025-02-11T23:50:00,2025-02-11T00:00:00,572.419630671039,0.0,569.0824333333333,0.0,569.0824333333333,-3.3371973377057884,579.3057291666667,0.0,-10.223295833333395,8385.843521942086,8388.846999537021,3.0034775949352093,0.0,0.0,0.0,18.484613643921307,0.0,0.0,1.00000003833145e-08,3.863576125695545e-14
2025-02-12T00:00:00,2025-02-12T00:00:00,575.6921749999999,0.0,537.1033333333332,0.0,537.1033333333332,-38.58884166666667,575.6921749999999,0.0,-38.58884166666667,8388.846999537021,8423.57695702802,34.729957491,0.0,0.0,0.0,981.4450550706988,0.0,0.0,1.000000082740371e-08,-6.323830348264892e-13
2025-02-12T00:10:00,2025-02-12T00:00:00,596.9443708661076,0.0,545.4922666666666,0.0,545.4922666666666,-51.45210419944101,594.8298425,0.0,-49.3375758333334,8423.57695702802,9173.57695701802,749.99999999,0.0,0.0,51.4521042094409,993.9516349747614,0.0,0.0,1.1111822573184327e-09,-7.958078640513122e-13
2025-02-12T00:20:00,2025-02-12T00:00:00,621.4105157419874,0.0,558.2671833333333,0.0,558.2671833333333,-63.143332408654146,611.5686791666668,0.0,-53.30149583333355,9173.57695701802,9923.57695700902,749.999999991,0.0,0.0,63.14333241865403,1004.0618864717289,0.0,0.0,1.2079226507921703e-13,-3.410605131648481e-13
2025-02-12T00:30:00,2025-02-12T00:00:00,620.4833055569587,0.0,561.525,0.0,561.525,-58.95830555695875,599.1042583333334,0.0,-37.57925833333343,9923.57695700902,10137.332155988519,213.7551989795,0.0,0.0,0.0,1022.2232354535126,0.0,0.0,1.0000036354540498e-08,-7.389644451905042e-13
2025-02-12T00:40:00,2025-02-12T00:00:00,590.1894138287132,0.0,575.1332166666666,0.0,575.1332166666666,-15.056197162046601,566.7354508333332,0.0,8.397765833333438,10137.332155988519,10150.88273342536,13.55057743684194,0.0,0.0,0.0,1027.9066626669162,0.0,0.0,1.000000260376055e-08,-7.442935157087049e-13
2025-02-12T00:50:00,2025-02-12T00:00:00,582.7621365239157,0.0,573.1268333333333,0.0,573.1268333333333,-9.635303190582476,559.5296283333332,0.0,13.59720500000003,10150.88273342536,10160.014782763626,9.132049338265558,0.0,0.0,0.0,1026.062026452456,0.0,0.0,1.000000082740371e-08,8.117950756059145e-13
2025-02-12T01:00:00,2025-02-12T00:00:00,610.9429369226242,0.0,569.095,0.0,569.095,-41.84793692262417,587.9258166666666,0.0,-18.83081666666658,10160.014782763626,10197.677925984988,37.66314322136175,0.0,0.0,0.0,1017.9202158932042,0.0,0.0,1.0000007932831068e-08,-7.105427357601002e-14
2025-02-12T01:10:00,2025-02-12T00:00:00,635.8144829864244,0.0,601.1015,0.0,601.1015,-34.712982986424436,613.00685,0.0,-11.905349999999999,10197.677925984988,10228.91961066377,31.24168467878199,0.0,0.0,0.0,1023.7522397221205,0.0,0.0,1.000000082740371e-08,-9.592326932761353e-14
2025-02-12T01:20:00,2025-02-12T00:00:00,627.6961038968443,0.0,603.2015833333332,0.0,603.2015833333332,-24.49452056351106,605.0922191666666,0.0,-1.8906358333333628,10228.91961066377,10250.96467916193,22.045068498159953,0.0,0.0,0.0,1079.811073800553,0.0,0.0,1.000000082740371e-08,6.643574579356937e-13
2025-02-12T01:30:00,2025-02-12T00:00:00,608.427284930614,0.0,577.4133333333333,0.0,577.4133333333333,-31.013951597280652,587.9678333333333,0.0,-10.554499999999962,10250.96467916193,10278.877235590484,27.912556428552584,0.0,0.0,0.0,1102.9802868737702,0.0,0.0,1.0000004380117389e-08,6.323830348264892e-13
2025-02-12T01:40:00,2025-02-12T00:00:00,625.1160098383441,0.0,588.9190333333333,0.0,588.9190333333333,-36.19697650501075,608.8154791666666,0.0,-19.896445833333246,10278.877235590484,10311.454514435993,32.577278845509674,0.0,0.0,0.0,1082.7169917940018,0.0,0.0,1.000000082740371e-08,-9.023892744153272e-13
2025-02-12T01:50:00,2025-02-12T00:00:00,633.8624848931938,0.0,581.7163666666667,0.0,581.7163666666667,-52.146118226527165,617.7494116666667,0.0,-36.033045000000016,10311.454514435993,10358.386020830867,46.93150639487445,0.0,0.0,0.0,1099.2755859239878,0.0,0.0,1.000000082740371e-08,-1.4210854715202004e-13
2025-02-12T02:00:00,2025-02-12T00:00:00,622.3859346094386,0.0,565.905,0.0,565.905,-56.48093460943858,606.4551833333334,0.0,-40.55018333333339,10358.386020830867,10409.218861970361,50.83284113949472,0.0,0.0,0.0,1108.3708850727417,0.0,0.0,1.000000082740371e-08,-5.968558980384842e-13
2025-02-12T02:10:00,2025-02-12T00:00:00,626.2922632975148,0.0,608.06405,0.0,608.06405,-18.2282132975148,606.0446724999999,0.0,2.0193775000000187,10409.218861970361,10425.624253929125,16.405391958763317,0.0,0.0,0.0,1062.2616711832093,0.0,0.0,1.000000082740371e-08,7.673861546209082e-13
2025-02-12T02:20:00,2025-02-12T00:00:00,651.868977455457,0.0,616.69995,0.0,616.69995,-35.16902745545701,631.7938558333333,0.0,-15.093905833333338,10425.624253929125,10457.276378630037,31.65212470091131,0.0,0.0,0.0,1083.3762505951217,0.0,0.0,1.000000082740371e-08,6.394884621840902e-14
2025-02-12T02:30:00,2025-02-12T00:00:00,669.1654773299734,0.0,590.71,0.0,590.71,-78.4554773299734,644.9551666666666,0.0,-54.24516666666659,10457.276378630037,10527.886308218012,70.60992958797607,0.0,0.0,0.0,1164.925680618814,0.0,0.0,9.999993721976352e-09,-2.8421709430404007e-13
2025-02-12T02:40:00,2025-02-12T00:00:00,644.9501809804176,0.0,619.5121999999999,0.0,619.5121999999999,-25.437980980417706,616.4839775,0.0,3.028222499999856,10527.886308218012,10550.780491091387,22.894182873375932,0.0,0.0,0.0,1164.479156873148,0.0,0.0,1.0000004380117389e-08,-9.023892744153272e-13
2025-02-12T02:50:00,2025-02-12T00:00:00,642.1540250122365,0.0,634.6073833333332,0.0,634.6073833333332,-7.546641678903256,613.8465008333333,0.0,20.76088249999998,10550.780491091387,10557.5724685934,6.791977502012931,0.0,0.0,0.0,1164.4574775059227,0.0,0.0,9.99999993922529e-09,-1.8918200339612667e-13
2025-02-12T03:00:00,2025-02-12T00:00:00,658.5493169798245,0.0,615.7349999999999,0.0,615.7349999999999,-42.81431697982464,630.396125,0.0,-14.661125000000084,10557.5724685934,10596.105353866242,38.53288527284217,0.0,0.0,0.0,1186.130406053885,0.0,0.0,1.000000082740371e-08,-5.044853423896711e-13
2025-02-12T03:10:00,2025-02-12T00:00:00,634.9662527920375,0.0,616.9310333333333,0.0,616.9310333333333,-18.035219458704205,604.6032066666667,0.0,12.327826666666624,10596.105353866242,10612.337051370076,16.231697503833782,0.0,0.0,0.0,1242.1783135507471,0.0,0.0,1.0000004380117389e-08,7.460698725481052e-14
2025-02-12T03:20:00,2025-02-12T00:00:00,638.0504974536286,0.0,632.8979833333333,0.0,632.8979833333333,-5.152514120295336,610.1934016666668,0.0,22.704581666666513,10612.337051370076,10616.97431406934,4.637262699265802,0.0,0.0,0.0,1289.2917062358347,0.0,0.0,1.000000082740371e-08,-6.092903959142859e-13
2025-02-12T03:30:00,2025-02-12T00:00:00,665.4736449758688,0.0,645.02,0.0,645.02,-20.45364497586877,642.5708583333334,0.0,2.4491416666666055,10616.97431406934,10635.382594538623,18.40828046928189,0.0,0.0,0.0,1291.9285208405245,0.0,0.0,1.000000082740371e-08,6.536993168992922e-13
2025-02-12T03:40:00,2025-02-12T00:00:00,648.7810374562828,0.0,643.0380333333333,0.0,643.0380333333333,-5.743004122949515,630.3192866666666,0.0,12.718746666666675,10635.382594538623,10640.551298240278,5.168703701654563,0.0,0.0,0.0,1251.5467128901482,0.0,0.0,1.000000082740371e-08,-4.085620730620576e-14
2025-02-12T03:50:00,2025-02-12T00:00:00,656.5505341607657,0.0,640.02175,0.0,640.02175,-16.528784160765667,638.2231024999999,0.0,1.7986475000001292,10640.551298240278,10655.427203975967,14.875905735689098,0.0,0.0,0.0,1206.9902117046631,0.0,0.0,1.0000004380117389e-08,1.3145040611561853e-13
2025-02-12T04:00:00,2025-02-12T00:00:00,699.2579172746833,0.0,652.1266666666667,0.0,652.1266666666667,-47.13125060801667,681.0611249999998,0.0,-28.93445833333317,10655.427203975967,10697.845329514183,42.418125538215,0.0,0.0,0.0,1185.1486491147548,0.0,0.0,1.000000082740371e-08,4.618527782440651e-13
2025-02-12T04:10:00,2025-02-12T00:00:00,711.3278659895587,0.0,681.5117499999999,0.0,681.5117499999999,-29.816115989558853,693.2581341666665,0.0,-11.746384166666644,10697.845329514183,10724.679833895785,26.834504381602965,0.0,0.0,0.0,1177.3565592609375,0.0,0.0,1.0000004380117389e-08,-4.369837824924616e-13
2025-02-12T04:20:00,2025-02-12T00:00:00,696.9091455919488,0.0,687.8081,0.0,687.8081,-9.101045591948832,678.9629933333332,0.0,8.845106666666766,10724.679833895785,10732.870774919538,8.190941023753949,0.0,0.0,0.0,1149.484624036228,0.0,0.0,1.000000082740371e-08,-8.36664071357518e-13
2025-02-12T04:30:00,2025-02-12T00:00:00,679.2929998877866,0.0,678.7983333333333,0.0,678.7983333333333,-0.4946665544532607,664.0149416666666,0.0,14.783391666666716,10732.870774919538,10733.315974809546,0.4451998900079346,0.0,0.0,0.0,1123.197392241752,0.0,0.0,1.0000000050247593e-08,-2.913225216616411e-13
2025-02-12T04:40:00,2025-02-12T00:00:00,676.6463494621289,2.380952380952381e-05,697.6261999999999,0.00019999999999999998,697.626,20.979674347394877,662.3651924999998,2.380952380952381e-05,35.26083130952398,10733.315974809546,10710.005225545774,0.0,20.979674337394847,0.0,0.0,1114.1082952615175,0.0,0.0,-1.0000007932831068e-08,1.8474111129762605e-13
2025-02-12T04:50:00,2025-02-12T00:00:00,683.7799824409207,0.0,696.5888833333333,0.0,696.5888833333333,12.80890089241268,675.1298491666666,0.0,21.459034166666697,10710.005225545774,10695.773113454205,0.0,12.80890088241268,0.0,0.0,1081.3260127643669,0.0,0.0,-1.0000007932831068e-08,2.0961010704922955e-13
2025-02-12T05:00:00,2025-02-12T00:00:00,686.8876494213845,0.0,666.5916666666667,0.0,666.5916666666667,-20.295982754717784,679.3348000000001,0.0,-12.74313333333339,10695.773113454205,10714.03949792445,18.266384470246003,0.0,0.0,0.0,1050.458035675456,0.0,0.0,1.0000004380117389e-08,-3.907985046680551e-13
2025-02-12T05:10:00,2025-02-12T00:00:00,679.46998340432,0.001,651.6978333333333,0.0027166666666666663,651.6951166666666,-27.773866737653382,672.0246883333333,0.001,-20.32857166666665,10714.03949792445,10739.033532979338,24.994035054888062,0.0,0.0027166666666666663,0.0,1047.2388771684368,0.0,0.0,1.0000043459967856e-08,-3.446132268436486e-13
2025-02-12T05:20:00,2025-02-12T00:00:00,692.7629463949231,7.857142857142857e-05,659.7777166666666,0.0,659.7777166666666,-32.98515115682794,684.4355591666665,7.857142857142857e-05,-24.65776392857133,10739.033532979338,10768.720169011483,29.686636032145106,0.0,0.0,0.0,1032.1498578680955,0.0,0.0,1.000000082740371e-08,4.369837824924616e-13
2025-02-12T05:30:00,2025-02-12T00:00:00,708.909828505409,0.0,667.0483333333333,0.0,667.0483333333333,-41.861495172075706,700.6841833333332,0.0,-33.63584999999989,10768.720169011483,10799.999999991,31.27983097951655,0.0,0.0,7.106127417057315,1026.1497578692913,0.0,0.0,8.881784197001252e-16,-3.588240815588506e-13
2025-02-12T05:40:00,2025-02-12T00:00:00,690.7696137260566,0.014238095238095239,655.6220999999999,0.037783333333333335,655.5843166666666,-35.171058964151904,682.6429233333332,0.014238095238095239,-27.04436857142851,10799.999999991,10799.999999991,0.0,0.0,0.037783333333333335,868.4666089560518,1032.8437974762849,0.0,0.0,8.100187187665142e-09,0.0
2025-02-12T05:50:00,2025-02-12T00:00:00,750.7716431979596,0.0010785714285714285,713.2422499999999,0.0,713.2422499999999,-37.52831462653116,742.7411966666666,0.0010785714285714285,-29.49786809523814,10799.999999991,10799.999999991,0.0,0.0,0.0,37.52831461843082,979.6350603209589,0.0,0.0,8.100322190784937e-09,0.0
2025-02-12T06:00:00,2025-02-12T00:00:00,868.2959393207709,0.0,825.8316666666666,0.0,825.8316666666666,-42.46427265410432,858.0451499999999,0.0,-32.21348333333333,10799.999999991,10799.999999991,0.0,0.0,0.0,42.464272646004,916.6778700121824,0.0,0.0,8.100322190784937e-09,0.0
2025-02-12T06:10:00,2025-02-12T00:00:00,897.7737598620602,0.19828333333333337,880.4041833333333,0.5263333333333333,879.87785,-17.69762652872686,887.6140133333333,0.19828333333333337,-7.537880000000032,10799.999999991,10014.5875005782,0.0,706.87124947152,0.5263333233333469,0.0,908.8025061553035,0.0,0.0,0.0,2.2737367544323206e-13
2025-02-12T06:20:00,2025-02-12T00:00:00,877.3264229015756,0.015023809523809524,882.1516499999999,0.0,882.1516499999999,4.840250907948116,865.2493666666667,0.015023809523809524,16.91730714285704,10014.5875005782,10009.209444024924,0.0,4.840250897948075,0.0,0.0,911.0472297913034,0.0,0.0,-1.0000007932831068e-08,-4.716227408607665e-13
2025-02-12T06:30:00,2025-02-12T00:00:00,873.3948917770325,0.0,865.8266666666666,0.0,865.8266666666666,-7.5682251103659155,861.4039583333334,0.0,4.422708333333162,10009.209444024924,10016.020846615253,6.811402590329323,0.0,0.0,0.0,905.3426032174323,0.0,0.0,1.000000082740371e-08,-5.977440764581843e-13
2025-02-12T06:40:00,2025-02-12T00:00:00,905.8600933647199,8.48869761904762,860.7450166666665,16.762433333333334,843.9825833333332,-53.38881241233907,893.9529233333333,8.48869761904762,-41.48164238095246,10016.020846615253,10048.984587777359,32.96374116210521,0.0,16.762433333333334,0.0,909.4547472965394,0.0,0.0,1.0000015038258425e-08,8.810729923425242e-13
2025-02-12T06:50:00,2025-02-12T00:00:00,891.8642905282196,36.902135714285706,878.3514833333334,51.02925,827.3222333333333,-27.63992148060059,878.6834391666667,36.902135714285706,-14.459070119047723,10048.984587777359,10022.996444989138,0.0,23.38932850939944,51.02924999000005,0.0,937.4497021693296,0.0,0.0,0.0,5.897504706808832e-13
2025-02-12T07:00:00,2025-02-12T00:00:00,849.787839568528,81.11696428571427,886.8283333333334,95.50625,791.3220833333334,22.65120805051957,836.686225,81.11696428571427,35.75282261904759,10022.996444989138,9997.828436055226,0.0,22.651208040519585,0.0,0.0,967.5881260394194,0.0,0.0,-1.0000007932831068e-08,-9.023892744153272e-13
2025-02-12T07:10:00,2025-02-12T00:00:00,881.6260360088797,124.66367142857142,849.89075,139.23601666666667,710.6547333333333,-46.30763124697502,869.9566375,124.66367142857142,-34.63823273809534,9997.828436055226,9997.828436055226,0.0,0.0,46.307631246975006,0.0,1008.3909674540246,0.0,0.0,0.0,0.0
2025-02-12T07:20:00,2025-02-12T00:00:00,919.0006295475654,170.47810476190477,861.8141,183.45676666666668,678.3573333333334,-70.16519145232724,907.4061858333334,170.47810476190477,-58.57074773809529,9997.828436055226,10008.263435388035,10.434999332808747,0.0,58.570747749206404,0.0,991.7804085158273,0.0,0.0,4.440892098500626e-14,-1.7763568394002505e-14
2025-02-12T07:30:00,2025-02-12T00:00:00,895.0733340120428,219.04642857142855,894.9616666666667,231.56874999999997,663.3929166666667,-12.63398877394755,882.1966416666666,219.04642857142855,0.24270357142867738,10008.263435388035,10008.263435388035,0.0,0.0,12.633988773947408,0.0,970.2423151025475,0.0,0.0,0.0,0.0
2025-02-12T07:40:00,2025-02-12T00:00:00,840.1117939809726,265.74230714285716,850.5919333333333,284.59301666666664,565.9989166666667,-8.370570171448776,827.3060058333334,265.74230714285716,4.435217976190415,10008.263435388035,10545.358597822024,537.0951624339895,0.0,244.93150080034945,0.0,1004.3086550641985,0.0,0.0,0.0,-7.958078640513122e-13
2025-02-12T07:50:00,2025-02-12T00:00:00,974.9282080741406,315.1427428571429,950.2650333333332,338.09101666666663,612.1740166666666,-47.61144855033109,962.1913816666666,315.1427428571429,-34.87462214285716,10545.358597822024,10552.38322399421,7.024626172186694,0.0,39.80630835901248,0.0,1060.0892760193426,0.0,0.0,-3.375077994860476e-14,-8.038014698286133e-13
2025-02-12T08:00:00,2025-02-12T00:00:00,1208.563645576906,367.1455357142857,1151.67,391.14375,760.5262500000001,-80.89185986262027,1193.6447500000002,367.1455357142857,-65.97296428571434,10552.38322399421,9741.7967861877,0.0,729.5277940258574,100.74620433212078,0.0,1086.2403565169077,0.0,0.0,0.0,-7.958078640513122e-13
2025-02-12T08:10:00,2025-02-12T00:00:00,1216.657506399138,416.03506428571427,1173.1089166666666,448.72679999999997,724.3821166666667,-76.24032544675697,1200.2206458333335,416.03506428571427,-59.80346488095256,9741.7967861877,8994.855982033198,0.0,672.2467237390533,59.803464870952666,0.0,1074.0084038736998,0.0,0.0,0.0,6.821210263296962e-13
2025-02-12T08:20:00,2025-02-12T00:00:00,1168.7349752019422,461.8767452380951,1151.1616999999999,518.9445,632.2171999999999,-74.64102996384719,1147.6625625,461.8767452380951,-53.568617261904876,8994.855982033198,8252.463733321876,0.0,668.1530238401893,53.568617251904925,0.0,1076.5929747545863,0.0,0.0,0.0,1.1368683772161603e-13
2025-02-12T08:30:00,2025-02-12T00:00:00,1176.660919692153,505.92589285714286,1176.6966666666667,588.925,587.7716666666668,-82.96336016834329,1155.6502166666664,505.92589285714286,-61.95265714285682,8252.463733321876,7530.547817989072,0.0,649.7243237995236,61.95265713285687,0.0,1127.5471055898477,0.0,0.0,0.0,3.410605131648481e-13
2025-02-12T08:40:00,2025-02-12T00:00:00,1180.4183789178837,549.9861476190475,1193.6030333333333,636.614,556.9890333333333,-73.44319796550292,1164.166695,549.9861476190475,-57.19151404761908,7530.547817989072,6848.124987576904,0.0,614.1805473709524,57.19151403761907,0.0,1193.24094882138,0.0,0.0,0.0,3.410605131648481e-13
2025-02-12T08:50:00,2025-02-12T00:00:00,1172.9692215651173,599.1696833333334,1175.6205833333333,687.9527833333333,487.66780000000006,-86.13173823178386,1164.4256291666668,599.1696833333334,-77.58814583333333,6848.124987576904,6220.062825550977,0.0,565.2559458233334,77.58814582333332,0.0,1192.0324064581207,26.87625808718667,0.0,0.0,-2.2737367544323206e-13
2025-02-12T09:00:00,2025-02-12T00:00:00,1167.1719167552985,654.4928571428571,1138.6166666666666,733.4937499999999,405.1229166666667,-107.5561429457747,1165.8202583333332,654.4928571428571,-106.20448452380936,6220.062825550977,5651.921268683782,0.0,511.32740118047604,106.20448451380935,0.0,1252.9402156922222,96.55488118302128,0.0,0.0,1.1368683772161603e-13
