abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
56080,2025-02-08 22:40:00,25.437609757390184,1229.1701597473902,370.3992166666667,3991.8968227978567,4741.896822788856,749.999999991,False,True
56090,2025-02-08 22:50:00,25.084884381736394,1246.799351038403,388.3811333333333,4741.896822788856,5491.896822779856,749.999999991,False,True
56100,2025-02-08 23:00:00,19.65825360744838,1254.679920264115,401.68833333333333,5491.896822779856,6241.896822769856,749.99999999,False,True
56120,2025-02-08 23:20:00,15.996016890789399,1238.5879835474561,389.25863333333336,6662.254595461331,7412.254595451331,749.99999999,False,True
56130,2025-02-08 23:30:00,1.7611577319736318,1246.3661577219737,411.27166666666665,7412.254595451331,8162.254595441331,749.99999999,False,True
56140,2025-02-08 23:40:00,14.973701786736676,1231.28208511007,382.97505,8162.254595441331,8912.25459543133,749.99999999,False,True
56180,2025-02-09 00:20:00,8.733621758727388,1410.5234717487274,568.4565166666666,9357.483311226502,10107.483311217502,749.999999991,False,True
56500,2025-02-09 05:40:00,231.00608984903204,1478.8626291109845,637.7195999999999,10250.876754655243,10799.999999991,549.1232453357574,True,False
57280,2025-02-09 18:40:00,10.163812379722629,749.6902218049688,722.8134333333334,10784.958321508278,10799.999999991,15.041678482721538,True,False
57480,2025-02-09 22:00:00,12.056507933137702,1398.0181745898044,552.6283333333333,1614.8217199604046,2364.8217199514047,749.999999991,False,True
57510,2025-02-09 22:30:00,17.715709183019037,1384.8023758396857,533.7533333333333,3096.1916428308186,3846.1916428218187,749.999999991,False,True
57520,2025-02-09 22:40:00,27.289264974184782,1389.1855649641848,528.5629666666666,3846.1916428218187,4596.191642812819,749.999999991,False,True
57530,2025-02-09 22:50:00,21.524338855318653,1388.2092388453186,533.3515666666666,4596.191642812819,5346.1916428038185,749.999999991,False,True
57540,2025-02-09 23:00:00,11.837444313703706,1387.5674443037037,542.3966666666666,5346.1916428038185,6096.191642793819,749.99999999,False,True
57560,2025-02-09 23:20:00,11.289782339747255,1404.3939323297473,559.7708166666666,6500.418501513914,7250.418501504913,749.999999991,False,True
57570,2025-02-09 23:30:00,10.095440349744415,1394.177107006411,550.7483333333332,7250.418501504913,8000.4185014949135,749.99999999,False,True
57620,2025-02-10 00:20:00,8.138661607629949,1405.3882282642967,563.9162333333334,9323.9571590568,10073.957159047799,749.999999991,False,True
57940,2025-02-10 05:40:00,559.8386191498709,1505.8539756923087,655.9421833333333,10538.934144101806,10799.99999999,261.06585588819405,True,False
58950,2025-02-10 22:30:00,20.73972489400716,1385.8963915506738,531.8233333333333,2838.858981197711,3588.858981188711,749.999999991,False,True
58960,2025-02-10 22:40:00,24.837813547128114,1404.7981802037948,546.6270333333333,3588.858981188711,4338.858981179711,749.999999991,False,True
58970,2025-02-10 22:50:00,7.371806721784188,1393.0586400451175,552.3534999999999,4338.858981179711,5088.858981170711,749.999999991,False,True
59050,2025-02-11 00:10:00,11.001151341932648,1413.196734665266,568.8622499999999,8403.49407874159,9153.49407873159,749.99999999,False,True
59060,2025-02-11 00:20:00,31.002414228477384,1423.639080885144,559.3033333333333,9153.49407873159,9903.49407872259,749.999999991,False,True
59380,2025-02-11 05:40:00,703.7925513847323,1500.3775252636892,643.7508,10662.449243498939,10799.99999999,137.55075649106118,True,False
59390,2025-02-11 05:50:00,15.483033491988044,726.6287335009888,711.1457,10799.99999999,10799.99999999,0.0,True,False
60110,2025-02-11 17:50:00,9.850286585037743,934.4660573465685,893.0101166666666,10771.554911305622,10799.999999991,28.445088685377772,True,False
60120,2025-02-11 18:00:00,20.317691658566993,733.7826916666672,713.4649999999999,10799.999999991,10799.999999991,0.0,True,False
60360,2025-02-11 22:00:00,23.735593891549904,1376.69559388155,519.6266666666667,1252.6381932776326,2002.6381932686327,749.999999991,False,True
60370,2025-02-11 22:10:00,31.59846588882737,1381.3756158788274,516.4438166666666,2002.6381932686327,2752.6381932596328,749.999999991,False,True
60390,2025-02-11 22:30:00,22.791483830967756,1413.2181504876344,557.0933333333332,2782.9445730025445,3532.9445729935446,749.999999991,False,True
